"state","county","month.index","avg.temp"
"MN","red lake county",2,1.5
"MN","redwood county",2,13.6
"MN","renville county",2,12.4
"MN","rice county",2,12.8
"MN","rock county",2,17.2
"MN","roseau county",2,0
"MN","st. louis county",2,0.7
"MN","scott county",2,13
"MN","sherburne county",2,9.6
"MN","sibley county",2,13.5
"MN","stearns county",2,8.8
"MN","steele county",2,12.8
"MN","stevens county",2,8.7
"MN","swift county",2,9.9
"MN","todd county",2,5.8
"MN","traverse county",2,9
"MN","wabasha county",2,14
"MN","wadena county",2,3.8
"MN","waseca county",2,12.5
"MN","washington county",2,11.9
"MN","watonwan county",2,14.4
"MN","wilkin county",2,7.1
"MN","winona county",2,15.4
"MN","wright county",2,10.6
"MN","yellow medicine county",2,12.9
"MS","adams county",2,49.5
"MS","alcorn county",2,43.1
"MS","amite county",2,52.6
"MS","attala county",2,47.4
"MS","benton county",2,43.5
"MS","bolivar county",2,45.3
"MS","calhoun county",2,46.4
"MS","carroll county",2,47.9
"MS","chickasaw county",2,47
"MS","choctaw county",2,47.7
"MS","claiborne county",2,49.1
"MS","clarke county",2,52.6
"MS","clay county",2,48.1
"MS","coahoma county",2,45.2
"MS","copiah county",2,50.4
"MS","covington county",2,52.4
"MS","desoto county",2,43.6
"MS","forrest county",2,53.9
"MS","franklin county",2,51.3
"MS","george county",2,54.2
"MS","greene county",2,53.6
"MS","grenada county",2,47.3
"MS","hancock county",2,54.6
"MS","harrison county",2,54.5
"MS","hinds county",2,48.6
"MS","holmes county",2,47.5
"MS","humphreys county",2,47.4
"MS","issaquena county",2,47.4
"MS","itawamba county",2,46.1
"MS","jackson county",2,54.8
"MS","jasper county",2,51.8
"MS","jefferson county",2,49.4
"MS","jefferson davis county",2,52.3
"MS","jones county",2,53.1
"MS","kemper county",2,49.6
"MS","lafayette county",2,45.1
"MS","lamar county",2,53.8
"MS","lauderdale county",2,51.1
"MS","lawrence county",2,52.2
"MS","leake county",2,47.5
"MS","lee county",2,46.4
"MS","leflore county",2,47.5
"MS","lincoln county",2,51.9
"MS","lowndes county",2,48.7
"MS","madison county",2,47.1
"MS","marion county",2,53.5
"MS","marshall county",2,43.8
"MS","monroe county",2,47.5
"MS","montgomery county",2,47.5
"MS","neshoba county",2,48.5
"MS","newton county",2,50
"MS","noxubee county",2,49.4
"MS","oktibbeha county",2,48.5
"MS","panola county",2,45
"MS","pearl river county",2,54.3
"MS","perry county",2,53.7
"MS","pike county",2,53
"MS","pontotoc county",2,46
"MS","prentiss county",2,44.7
"MS","quitman county",2,45.3
"MS","rankin county",2,48.5
"MS","scott county",2,48.4
"MS","sharkey county",2,47.2
"MS","simpson county",2,50.3
"MS","smith county",2,50.5
"MS","stone county",2,54.1
"MS","sunflower county",2,46.2
"MS","tallahatchie county",2,46.4
"MS","tate county",2,44.2
"MS","tippah county",2,43.6
"MS","tishomingo county",2,44.3
"MS","tunica county",2,44.1
"MS","union county",2,45.1
"MS","walthall county",2,53.2
"MS","warren county",2,48.2
"MS","washington county",2,46.5
"MS","wayne county",2,52.9
"MS","webster county",2,47.2
"MS","wilkinson county",2,51.4
"MS","winston county",2,48.3
"MS","yalobusha county",2,46.2
"MS","yazoo county",2,47.2
"MO","adair county",2,27.5
"MO","andrew county",2,28.8
"MO","atchison county",2,29.1
"MO","audrain county",2,29.6
"MO","barry county",2,35.6
"MO","barton county",2,33.8
"MO","bates county",2,32.6
"MO","benton county",2,32.4
"MO","bollinger county",2,34.9
"MO","boone county",2,31.5
"MO","buchanan county",2,30.1
"MO","butler county",2,37.7
"MO","caldwell county",2,28.6
"MO","callaway county",2,32
"MO","camden county",2,34.6
"MO","cape girardeau county",2,35.4
"MO","carroll county",2,29.7
"MO","carter county",2,36.7
"MO","cass county",2,32.5
"MO","cedar county",2,34.8
"MO","chariton county",2,29.2
"MO","christian county",2,34.4
"MO","clark county",2,26.1
"MO","clay county",2,31.2
"MO","clinton county",2,29.4
"MO","cole county",2,33.3
"MO","cooper county",2,31.7
"MO","crawford county",2,33.3
"MO","dade county",2,34.7
"MO","dallas county",2,33.5
"MO","daviess county",2,28.4
"MO","dekalb county",2,28
"MO","dent county",2,34.4
"MO","douglas county",2,35.8
"MO","dunklin county",2,39.2
"MO","franklin county",2,32.5
"MO","gasconade county",2,32.2
"MO","gentry county",2,28
"MO","greene county",2,34.2
"MO","grundy county",2,28.5
"MO","harrison county",2,27.9
"MO","henry county",2,32.6
"MO","hickory county",2,33.5
"MO","holt county",2,29.5
"MO","howard county",2,30.6
"MO","howell county",2,37.3
"MO","iron county",2,33.2
"MO","jackson county",2,31.9
"MO","jasper county",2,35.4
"MO","jefferson county",2,34.1
"MO","johnson county",2,31.7
"MO","knox county",2,26.6
"MO","laclede county",2,34.8
"MO","lafayette county",2,30.8
"MO","lawrence county",2,34.7
"MO","lewis county",2,26
"MO","lincoln county",2,30.6
"MO","linn county",2,28.6
"MO","livingston county",2,29
"MO","mcdonald county",2,36.9
"MO","macon county",2,28.4
"MO","madison county",2,33.5
"MO","maries county",2,34.3
"MO","marion county",2,27.6
"MO","mercer county",2,26.8
"MO","miller county",2,34.4
"MO","mississippi county",2,36.9
"MO","moniteau county",2,32.6
"MO","monroe county",2,28.4
"MO","montgomery county",2,30.4
"MO","morgan county",2,32.2
"MO","new madrid county",2,37.2
"MO","newton county",2,36.4
"MO","nodaway county",2,28.1
"MO","oregon county",2,37.9
"MO","osage county",2,33.2
"MO","ozark county",2,37.1
"MO","pemiscot county",2,39.8
"MO","perry county",2,34
"MO","pettis county",2,31.1
"MO","phelps county",2,34.8
"MO","pike county",2,29.1
"MO","platte county",2,31.5
"MO","polk county",2,34.3
"MO","pulaski county",2,35.6
"MO","putnam county",2,26.2
"MO","ralls county",2,28.8
"MO","randolph county",2,29
"MO","ray county",2,30.1
"MO","reynolds county",2,34.5
"MO","ripley county",2,37.7
"MO","st. charles county",2,32.8
"MO","st. clair county",2,33.4
"MO","ste. genevieve county",2,33.3
"MO","st. francois county",2,32.9
"MO","st. louis county",2,33.4
"MO","saline county",2,30.4
"MO","schuyler county",2,26.4
"MO","scotland county",2,26.2
"MO","scott county",2,36.3
"MO","shannon county",2,36.2
"MO","shelby county",2,27.2
"MO","stoddard county",2,37
"MO","stone county",2,35.4
"MO","sullivan county",2,27.4
"MO","taney county",2,36.4
"MO","texas county",2,35.3
"MO","vernon county",2,33.2
"MO","warren county",2,31.6
"MO","washington county",2,33
"MO","wayne county",2,36
"MO","webster county",2,33.8
"MO","worth county",2,27.4
"MO","wright county",2,34.9
"MO","st. louis city",2,33.4
"MT","beaverhead county",2,20.6
"MT","big horn county",2,23.6
"MT","blaine county",2,22.2
"MT","broadwater county",2,23.4
"MT","carbon county",2,22.5
"MT","carter county",2,21.9
"MT","cascade county",2,23.9
"MT","chouteau county",2,24.9
"MT","custer county",2,23.6
"MT","daniels county",2,14.5
"MT","dawson county",2,20.5
"MT","deer lodge county",2,21.8
"MT","fallon county",2,20.7
"MT","fergus county",2,23.4
"MT","flathead county",2,23.1
"MT","gallatin county",2,20.6
"MT","garfield county",2,22.2
"MT","glacier county",2,22.3
"MT","golden valley county",2,24
"MT","granite county",2,23.1
"MT","hill county",2,21
"MT","jefferson county",2,23.4
"MT","judith basin county",2,21.9
"MT","lake county",2,26.4
"MT","lewis and clark county",2,23.1
"MT","liberty county",2,22.2
"MT","lincoln county",2,25.1
"MT","mccone county",2,20.1
"MT","madison county",2,21.7
"MT","meagher county",2,20.5
"MT","mineral county",2,25.7
"MT","missoula county",2,24.4
"MT","musselshell county",2,24.8
"MT","park county",2,20.2
"MT","petroleum county",2,24.4
"MT","phillips county",2,22.2
"MT","pondera county",2,23.7
"MT","powder river county",2,24.6
"MT","powell county",2,21.9
"MT","prairie county",2,22
"MT","ravalli county",2,25
"MT","richland county",2,18
"MT","roosevelt county",2,17
"MT","rosebud county",2,23
"MT","sanders county",2,26.1
"MT","sheridan county",2,13.6
"MT","silver bow county",2,23.3
"MT","stillwater county",2,23
"MT","sweet grass county",2,24.2
"MT","teton county",2,24.3
"MT","toole county",2,23.3
"MT","treasure county",2,23.6
"MT","valley county",2,18.6
"MT","wheatland county",2,23.4
"MT","wibaux county",2,20.3
"MT","yellowstone county",2,24.8
"NE","adams county",2,28.6
"NE","antelope county",2,24.6
"NE","arthur county",2,26.7
"NE","banner county",2,26.8
"NE","blaine county",2,25.8
"NE","boone county",2,25.7
"NE","box butte county",2,25.7
"NE","boyd county",2,24
"NE","brown county",2,25.6
"NE","buffalo county",2,28
"NE","burt county",2,26
"NE","butler county",2,26.1
"NE","cass county",2,28.2
"NE","cedar county",2,23.5
"NE","chase county",2,29.9
"NE","cherry county",2,26.2
"NE","cheyenne county",2,26.8
"NE","clay county",2,28.5
"NE","colfax county",2,26.5
"NE","cuming county",2,25.2
"NE","custer county",2,26.2
"NE","dakota county",2,23.7
"NE","dawes county",2,26.2
"NE","dawson county",2,28.1
"NE","deuel county",2,27
"NE","dixon county",2,23.3
"NE","dodge county",2,26.6
"NE","douglas county",2,27.9
"NE","dundy county",2,30
"NE","fillmore county",2,28.4
"NE","franklin county",2,29.2
"NE","frontier county",2,28.9
"NE","furnas county",2,29.4
"NE","gage county",2,29
"NE","garden county",2,26.2
"NE","garfield county",2,24.5
"NE","gosper county",2,28.2
"NE","grant county",2,25.3
"NE","greeley county",2,25.4
"NE","hall county",2,28.6
"NE","hamilton county",2,28.5
"NE","harlan county",2,28.9
"NE","hayes county",2,29.1
"NE","hitchcock county",2,30
"NE","holt county",2,24.1
"NE","hooker county",2,25.4
"NE","howard county",2,27.2
"NE","jefferson county",2,28.8
"NE","johnson county",2,29.2
"NE","kearney county",2,28.7
"NE","keith county",2,27.6
"NE","keya paha county",2,25.3
"NE","kimball county",2,26.1
"NE","knox county",2,23.8
"NE","lancaster county",2,28.4
"NE","lincoln county",2,27.9
"NE","logan county",2,26.2
"NE","loup county",2,24.9
"NE","mcpherson county",2,26.2
"NE","madison county",2,25.8
"NE","merrick county",2,27.8
"NE","morrill county",2,27
"NE","nance county",2,26.6
"NE","nemaha county",2,29.6
"NE","nuckolls county",2,29.3
"NE","otoe county",2,28.7
"NE","pawnee county",2,29.6
"NE","perkins county",2,28.2
"NE","phelps county",2,28.2
"NE","pierce county",2,24.6
"NE","platte county",2,26.2
"NE","polk county",2,26.5
"NE","red willow county",2,29.8
"NE","richardson county",2,30
"NE","rock county",2,24.9
"NE","saline county",2,28.6
"NE","sarpy county",2,28.1
"NE","saunders county",2,27.4
"NE","scotts bluff county",2,27.5
"NE","seward county",2,27.2
"NE","sheridan county",2,25
"NE","sherman county",2,26.7
"NE","sioux county",2,24.8
"NE","stanton county",2,25.8
"NE","thayer county",2,29.4
"NE","thomas county",2,26.2
"NE","thurston county",2,24.5
"NE","valley county",2,25.4
"NE","washington county",2,27.2
"NE","wayne county",2,24.3
"NE","webster county",2,28.9
"NE","wheeler county",2,24.7
"NE","york county",2,27.3
"NV","churchill county",2,35
"NV","clark county",2,48.3
"NV","douglas county",2,35
"NV","elko county",2,28.3
"NV","esmeralda county",2,37.8
"NV","eureka county",2,29.6
"NV","humboldt county",2,34.6
"NV","lander county",2,32.1
"NV","lincoln county",2,38.9
"NV","lyon county",2,36
"NV","mineral county",2,34.8
"NV","nye county",2,35.8
"NV","pershing county",2,34.4
"NV","storey county",2,35.6
"NV","washoe county",2,35.2
"NV","white pine county",2,29.2
"NV","carson city",2,36.3
"NH","belknap county",2,25
"NH","carroll county",2,23
"NH","cheshire county",2,25.6
"NH","coos county",2,18.6
"NH","grafton county",2,21.7
"NH","hillsborough county",2,27.9
"NH","merrimack county",2,25.7
"NH","rockingham county",2,28.6
"NH","strafford county",2,26.2
"NH","sullivan county",2,23.3
"NJ","atlantic county",2,37.8
"NJ","bergen county",2,33.8
"NJ","burlington county",2,37.5
"NJ","camden county",2,37.8
"NJ","cape may county",2,38.4
"NJ","cumberland county",2,38.1
"NJ","essex county",2,34.7
"NJ","gloucester county",2,37.8
"NJ","hudson county",2,36.1
"NJ","hunterdon county",2,33.2
"NJ","mercer county",2,35.8
"NJ","middlesex county",2,36.4
"NJ","monmouth county",2,36.3
"NJ","morris county",2,31.9
"NJ","ocean county",2,36.9
"NJ","passaic county",2,31.4
"NJ","salem county",2,37.9
"NJ","somerset county",2,34.9
"NJ","sussex county",2,29.2
"NJ","union county",2,35.8
"NJ","warren county",2,30.9
"NM","bernalillo county",2,34
"NM","catron county",2,32.2
"NM","chaves county",2,39.7
"NM","cibola county",2,30.2
"NM","colfax county",2,27.8
"NM","curry county",2,36.3
"NM","de baca county",2,38.4
"NM","do??a ana county",2,43.4
"NM","eddy county",2,41.9
"NM","grant county",2,39.6
"NM","guadalupe county",2,35.1
"NM","harding county",2,32.7
"NM","hidalgo county",2,42.4
"NM","lea county",2,40.2
"NM","lincoln county",2,35.6
"NM","los alamos county",2,28.4
"NM","luna county",2,42.7
"NM","mckinley county",2,30.2
"NM","mora county",2,30.2
"NM","otero county",2,40.4
"NM","quay county",2,35.9
"NM","rio arriba county",2,27.1
"NM","roosevelt county",2,37.2
"NM","sandoval county",2,30.5
"NM","san juan county",2,33.4
"NM","san miguel county",2,33.1
"NM","santa fe county",2,30
"NM","sierra county",2,39.4
"NM","socorro county",2,35.2
"NM","taos county",2,25.4
"NM","torrance county",2,31.2
"NM","union county",2,30.5
"NM","valencia county",2,36
"NY","albany county",2,26.3
"NY","allegany county",2,24.3
"NY","bronx county",2,36
"NY","broome county",2,25.3
"NY","cattaraugus county",2,24.6
"NY","cayuga county",2,25
"NY","chautauqua county",2,25.8
"NY","chemung county",2,25
"NY","chenango county",2,23.4
"NY","clinton county",2,18.9
"NY","columbia county",2,27.7
"NY","cortland county",2,23
"NY","delaware county",2,24.7
"NY","dutchess county",2,29.4
"NY","erie county",2,26.2
"NY","essex county",2,17.9
"NY","franklin county",2,17.6
"NY","fulton county",2,22.7
"NY","genesee county",2,24.8
"NY","greene county",2,25.7
"NY","hamilton county",2,17.6
"NY","herkimer county",2,19.7
"NY","jefferson county",2,21.4
"NY","kings county",2,36.6
"NY","lewis county",2,19.2
"NY","livingston county",2,25.8
"NY","madison county",2,22.6
"NY","monroe county",2,25.8
"NY","montgomery county",2,25.1
"NY","nassau county",2,35.6
"NY","new york county",2,36.4
"NY","niagara county",2,25.8
"NY","oneida county",2,22.2
"NY","onondaga county",2,24.9
"NY","ontario county",2,25.5
"NY","orange county",2,29.3
"NY","orleans county",2,25.4
"NY","oswego county",2,24.1
"NY","otsego county",2,23.4
"NY","putnam county",2,29.8
"NY","queens county",2,36.2
"NY","rensselaer county",2,26.2
"NY","richmond county",2,36.7
"NY","rockland county",2,31.9
"NY","st. lawrence county",2,19.1
"NY","saratoga county",2,24.3
"NY","schenectady county",2,25.8
"NY","schoharie county",2,24.7
"NY","schuyler county",2,24.4
"NY","seneca county",2,25.8
"NY","steuben county",2,24.3
"NY","suffolk county",2,34.1
"NY","sullivan county",2,26.4
"NY","tioga county",2,25.3
"NY","tompkins county",2,24.6
"NY","ulster county",2,27.5
"NY","warren county",2,20.6
"NY","washington county",2,23.6
"NY","wayne county",2,25.1
"NY","westchester county",2,32.4
"NY","wyoming county",2,24.1
"NY","yates county",2,25.4
"NC","alamance county",2,45
"NC","alexander county",2,43.7
"NC","alleghany county",2,37.5
"NC","anson county",2,49.5
"NC","ashe county",2,36.6
"NC","avery county",2,36.9
"NC","beaufort county",2,48.8
"NC","bertie county",2,46.6
"NC","bladen county",2,50.4
"NC","brunswick county",2,51.9
"NC","buncombe county",2,40.9
"NC","burke county",2,43.6
"NC","cabarrus county",2,47.4
"NC","caldwell county",2,43.4
"NC","camden county",2,46.3
"NC","carteret county",2,50.3
"NC","caswell county",2,43.8
"NC","catawba county",2,44.8
"NC","chatham county",2,46.6
"NC","cherokee county",2,42.3
"NC","chowan county",2,47
"NC","clay county",2,42.3
"NC","cleveland county",2,45.2
"NC","columbus county",2,51.6
"NC","craven county",2,49.3
"NC","cumberland county",2,49.3
"NC","currituck county",2,46.3
"NC","dare county",2,47.6
"NC","davidson county",2,45.1
"NC","davie county",2,44.1
"NC","duplin county",2,48.5
"NC","durham county",2,45.5
"NC","edgecombe county",2,46.7
"NC","forsyth county",2,44.2
"NC","franklin county",2,45.2
"NC","gaston county",2,46.5
"NC","gates county",2,45.7
"NC","graham county",2,40.7
"NC","granville county",2,44.6
"NC","greene county",2,47.2
"NC","guilford county",2,44.5
"NC","halifax county",2,45.2
"NC","harnett county",2,48.2
"NC","haywood county",2,38.4
"NC","henderson county",2,42.2
"NC","hertford county",2,45.6
"NC","hoke county",2,49.7
"NC","hyde county",2,49
"NC","iredell county",2,44.1
"NC","jackson county",2,40.8
"NC","johnston county",2,47.4
"NC","jones county",2,48.9
"NC","lee county",2,47.7
"NC","lenoir county",2,47.3
"NC","lincoln county",2,45.6
"NC","mcdowell county",2,43.1
"NC","macon county",2,41.8
"NC","madison county",2,41.1
"NC","martin county",2,47.4
"NC","mecklenburg county",2,47.4
"NC","mitchell county",2,37.9
"NC","montgomery county",2,48.9
"NC","moore county",2,48.8
"NC","nash county",2,46
"NC","new hanover county",2,51.5
"NC","northampton county",2,44.9
"NC","onslow county",2,50.1
"NC","orange county",2,44.9
"NC","pamlico county",2,50
"NC","pasquotank county",2,46.6
"NC","pender county",2,50.5
"NC","perquimans county",2,46.8
"NC","person county",2,43.9
"NC","pitt county",2,47.5
"NC","polk county",2,45.8
"NC","randolph county",2,46.2
"NC","richmond county",2,49.9
"NC","robeson county",2,51
"NC","rockingham county",2,43.8
"NC","rowan county",2,45.3
"NC","rutherford county",2,45.3
"NC","sampson county",2,48.6
"NC","scotland county",2,50.5
"NC","stanly county",2,48.8
"NC","stokes county",2,43.2
"NC","surry county",2,42.1
"NC","swain county",2,39.5
"NC","transylvania county",2,42.6
"NC","tyrrell county",2,47.9
"NC","union county",2,48.5
"NC","vance county",2,44.5
"NC","wake county",2,46.5
"NC","warren county",2,44.5
"NC","washington county",2,47.9
"NC","watauga county",2,37.3
"NC","wayne county",2,47.4
"NC","wilkes county",2,42.4
"NC","wilson county",2,47.1
"NC","yadkin county",2,43.5
"NC","yancey county",2,37.9
"ND","adams county",2,17.6
"ND","barnes county",2,7.5
"ND","benson county",2,4.2
"ND","billings county",2,17.9
"ND","bottineau county",2,4
"ND","bowman county",2,18.6
"ND","burke county",2,6.5
"ND","burleigh county",2,11.5
"ND","cass county",2,6.2
"ND","cavalier county",2,-0.4
"ND","dickey county",2,9.4
"ND","divide county",2,9.8
"ND","dunn county",2,15.4
"ND","eddy county",2,5
"ND","emmons county",2,12.9
"ND","foster county",2,5.8
"ND","golden valley county",2,19.1
"ND","grand forks county",2,2.4
"ND","grant county",2,16.3
"ND","griggs county",2,5.2
