state,county,month.index,avg.temp,fips,lat,lng,type,cases
NC,beaufort county,1,42.1,37013,35.494,-76.8598,wild bird,9
NC,hyde county,1,42.8,37095,35.5305,-76.2509,wild bird,7
NC,pamlico county,1,43.9,37137,35.1435,-76.7407,wild bird,38
SC,colleton county,1,46.5,45029,32.8636,-80.6669,wild bird,24
VA,henrico county,1,35.5,51087,37.538,-77.4058,wild bird,2
AL,limestone county,2,43.5,1083,34.8101,-86.9814,wild bird,1
CT,middlesex county,2,31.8,9007,41.4632,-72.5351,wild bird,20
CT,new haven county,2,31.0,9009,41.4106,-72.9321,wild bird,9
CT,new london county,2,32.4,9011,41.4867,-72.1014,wild bird,1
DE,kent county,2,38.6,10001,39.086,-75.5686,captive wild bird,1
DE,kent county,2,38.6,10001,39.086,-75.5686,wild bird,9
DE,new castle county,2,37.4,10003,39.5768,-75.6527,poultry,1046900
FL,brevard county,2,65.1,12009,28.2936,-80.7323,captive wild bird,1
FL,brevard county,2,65.1,12009,28.2936,-80.7323,wild bird,8
FL,palm beach county,2,70.4,12099,26.6476,-80.4655,wild bird,2
FL,volusia county,2,63.5,12127,29.0583,-81.1819,captive wild bird,3
GA,hart county,2,48.7,13147,34.3509,-82.9642,wild bird,2
IN,dubois county,2,34.2,18037,38.3643,-86.8798,poultry,91600
IN,greene county,2,31.5,18055,39.0363,-86.962,poultry,63600
KY,ballard county,2,37.1,21007,37.0585,-88.9994,wild bird,2
KY,breckinridge county,2,36.6,21027,37.7732,-86.4293,wild bird,4
KY,fulton county,2,38.2,21075,36.554,-89.1874,poultry,231400
KY,henderson county,2,36.3,21101,37.7958,-87.573,wild bird,4
KY,webster county,2,38.6,21233,37.5184,-87.6831,poultry,53300
ME,knox county,2,25.3,23013,44.141,-69.1686,non-poultry,130
ME,washington county,2,25.4,23029,45.0307,-67.6287,wild bird,6
MD,kent county,2,38.0,24029,39.2545,-76.0399,wild bird,1
MI,kalamazoo county,2,25.0,26077,42.2455,-85.5312,non-poultry,30
NH,grafton county,2,21.7,33009,43.9407,-71.8208,wild bird,3
NH,rockingham county,2,28.6,33015,42.9876,-71.1254,wild bird,46
NJ,cape may county,2,38.4,34009,39.1496,-74.8002,wild bird,21
NY,dutchess county,2,29.4,36027,41.7651,-73.7429,non-poultry,200
NY,suffolk county,2,34.1,36103,40.8686,-72.8448,non-poultry,8
NY,suffolk county,2,34.1,36103,40.8686,-72.8448,wild bird,1
NY,ulster county,2,27.5,36111,41.8881,-74.2586,non-poultry,70
NC,beaufort county,2,48.8,37013,35.494,-76.8598,wild bird,4
NC,bladen county,2,50.4,37017,34.6146,-78.5637,wild bird,4
NC,carteret county,2,50.3,37031,34.8357,-76.6589,wild bird,1
NC,craven county,2,49.3,37049,35.1249,-77.0939,wild bird,1
NC,currituck county,2,46.3,37053,36.4031,-76.0059,wild bird,11
NC,hyde county,2,49.0,37095,35.5305,-76.2509,wild bird,26
NC,pamlico county,2,50.0,37137,35.1435,-76.7407,wild bird,36
SC,charleston county,2,55.6,45019,32.8346,-79.9531,captive wild bird,1
VA,fauquier county,2,38.8,51061,38.7387,-77.8092,non-poultry,90
VA,virginia beach city,2,45.5,51810,36.7335,-76.0435,wild bird,2
CO,sedgwick county,3,38.5,8115,40.8759,-102.3518,wild bird,6
CT,new haven county,3,39.3,9009,41.4106,-72.9321,captive wild bird,1
CT,new london county,3,40.0,9011,41.4867,-72.1014,non-poultry,160
CT,new london county,3,40.0,9011,41.4867,-72.1014,wild bird,2
DE,kent county,3,46.8,10001,39.086,-75.5686,poultry,147800
DE,new castle county,3,45.7,10003,39.5768,-75.6527,poultry,243900
FL,brevard county,3,70.6,12009,28.2936,-80.7323,captive wild bird,2
FL,brevard county,3,70.6,12009,28.2936,-80.7323,wild bird,27
FL,charlotte county,3,71.4,12015,26.9055,-81.9123,captive wild bird,1
FL,charlotte county,3,71.4,12015,26.9055,-81.9123,wild bird,1
FL,dixie county,3,65.3,12029,29.6082,-83.1588,wild bird,3
FL,duval county,3,65.5,12031,30.3316,-81.6708,wild bird,3
FL,leon county,3,63.2,12073,30.458,-84.2779,captive wild bird,1
FL,martin county,3,73.8,12085,27.0775,-80.4315,captive wild bird,1
FL,orange county,3,70.6,12095,28.5144,-81.3235,captive wild bird,3
FL,orange county,3,70.6,12095,28.5144,-81.3235,wild bird,4
FL,polk county,3,71.4,12105,27.9489,-81.6977,wild bird,1
FL,seminole county,3,70.2,12117,28.717,-81.2363,wild bird,2
FL,volusia county,3,69.3,12127,29.0583,-81.1819,captive wild bird,2
FL,volusia county,3,69.3,12127,29.0583,-81.1819,wild bird,11
GA,camden county,3,63.9,13039,30.9306,-81.6699,wild bird,5
GA,chatham county,3,62.3,13051,32.0043,-81.1329,wild bird,1
GA,glynn county,3,63.2,13127,31.2309,-81.5407,wild bird,2
GA,liberty county,3,62.2,13179,31.8282,-81.4949,wild bird,1
IL,carroll county,3,38.1,17015,42.0688,-89.9343,non-poultry,40
IL,champaign county,3,42.5,17019,40.1401,-88.1992,wild bird,2
IL,fulton county,3,42.1,17057,40.4728,-90.2075,wild bird,1
IL,mclean county,3,42.7,17113,40.4909,-88.8473,non-poultry,40
IL,sangamon county,3,43.6,17167,39.7582,-89.6589,wild bird,1
IL,will county,3,39.9,17197,41.445,-87.9786,wild bird,3
IN,dubois county,3,47.0,18037,38.3643,-86.8798,poultry,16500
IN,dubois county,3,47.0,18037,38.3643,-86.8798,wild bird,1
IA,adair county,3,37.8,19001,41.3307,-94.4709,wild bird,1
IA,buena vista county,3,35.2,19021,42.7355,-95.1511,poultry,5486700
IA,cerro gordo county,3,34.5,19033,43.0816,-93.2608,wild bird,1
IA,cherokee county,3,35.5,19035,42.7356,-95.6238,poultry,88000
IA,dickinson county,3,32.8,19059,43.378,-95.1508,wild bird,4
IA,franklin county,3,35.2,19069,42.7325,-93.2625,poultry,250200
IA,guthrie county,3,37.8,19077,41.6838,-94.5011,poultry,1460000
IA,hamilton county,3,35.9,19079,42.3838,-93.7068,poultry,25800
IA,harrison county,3,39.0,19085,41.6829,-95.8168,wild bird,3
IA,monona county,3,38.4,19133,42.0517,-95.9599,wild bird,2
IA,osceola county,3,32.8,19143,43.3786,-95.6237,poultry,5011700
IA,page county,3,40.3,19145,40.7391,-95.1502,wild bird,9
IA,plymouth county,3,36.1,19149,42.7378,-96.2141,wild bird,4
IA,polk county,3,38.1,19153,41.6855,-93.5735,captive wild bird,1
IA,polk county,3,38.1,19153,41.6855,-93.5735,wild bird,1
IA,pottawattamie county,3,39.3,19155,41.3366,-95.5423,non-poultry,40
IA,taylor county,3,39.6,19173,40.7374,-94.6964,poultry,915900
IA,warren county,3,38.7,19181,41.3344,-93.5614,non-poultry,10
IA,woodbury county,3,37.0,19193,42.3897,-96.0448,wild bird,2
KS,barton county,3,43.8,20009,38.479,-98.7565,wild bird,5
KS,clay county,3,43.5,20027,39.3497,-97.1652,wild bird,1
KS,dickinson county,3,44.4,20041,38.8665,-97.1527,poultry,250
KS,franklin county,3,45.6,20059,38.5645,-95.286,poultry,260
KS,jefferson county,3,43.9,20087,39.2358,-95.3834,wild bird,1
KS,jewell county,3,42.2,20089,39.7847,-98.2183,wild bird,6
KS,mitchell county,3,43.0,20123,39.3933,-98.2094,non-poultry,20
KS,mitchell county,3,43.0,20123,39.3933,-98.2094,wild bird,3
KS,norton county,3,40.4,20137,39.7844,-99.9035,wild bird,2
KS,riley county,3,43.5,20161,39.2966,-96.7352,wild bird,1
KS,sedgwick county,3,46.9,20173,37.6848,-97.461,non-poultry,6
KY,ballard county,3,50.6,21007,37.0585,-88.9994,wild bird,2
KY,fulton county,3,51.0,21075,36.554,-89.1874,wild bird,2
ME,cumberland county,3,33.8,23005,43.8465,-70.399,poultry,250
ME,knox county,3,33.1,23013,44.141,-69.1686,non-poultry,60
ME,lincoln county,3,33.8,23015,44.0664,-69.5435,non-poultry,133
ME,washington county,3,32.8,23029,45.0307,-67.6287,non-poultry,20
ME,york county,3,34.1,23031,43.4782,-70.7144,non-poultry,250
ME,york county,3,34.1,23031,43.4782,-70.7144,wild bird,1
MD,cecil county,3,45.7,24015,39.5712,-75.9407,poultry,1622800
MD,queen anne's county,3,47.2,24035,39.0673,-76.0208,poultry,139300
MA,barnstable county,3,41.0,25001,41.7244,-70.2904,wild bird,12
MA,berkshire county,3,34.0,25003,42.3707,-73.2064,non-poultry,260
MA,middlesex county,3,39.1,25017,42.4856,-71.3918,captive wild bird,15
MA,middlesex county,3,39.1,25017,42.4856,-71.3918,wild bird,1
MI,crawford county,3,27.8,26039,44.6836,-84.6103,wild bird,1
MI,kalamazoo county,3,37.4,26077,42.2455,-85.5312,captive wild bird,2
MI,macomb county,3,37.3,26099,42.6957,-82.9323,non-poultry,70
MI,macomb county,3,37.3,26099,42.6957,-82.9323,wild bird,2
MI,monroe county,3,40.0,26115,41.9291,-83.5394,captive wild bird,1
MI,monroe county,3,40.0,26115,41.9291,-83.5394,wild bird,1
MI,otsego county,3,26.9,26137,45.0214,-84.599,wild bird,1
MI,st. clair county,3,36.2,26147,42.9341,-82.6806,wild bird,23
MN,dakota county,3,30.9,27037,44.6719,-93.0654,captive wild bird,1
MN,dakota county,3,30.9,27037,44.6719,-93.0654,wild bird,1
MN,kandiyohi county,3,28.9,27067,45.1524,-95.0047,poultry,39500
MN,kandiyohi county,3,28.9,27067,45.1524,-95.0047,wild bird,1
MN,lac qui parle county,3,29.9,27073,44.9955,-96.1735,poultry,22500
MN,meeker county,3,28.6,27093,45.1231,-94.5273,poultry,287500
MN,morrison county,3,26.8,27097,46.0126,-94.2684,poultry,52600
MN,mower county,3,32.7,27099,43.6715,-92.7525,non-poultry,20
MN,ramsey county,3,30.2,27123,45.0171,-93.0996,captive wild bird,1
MN,stearns county,3,28.0,27145,45.5521,-94.613,non-poultry,150
MN,stearns county,3,28.0,27145,45.5521,-94.613,poultry,23500
MO,bates county,3,46.2,29013,38.2573,-94.34,non-poultry,50
MO,buchanan county,3,41.9,29021,39.6598,-94.8059,wild bird,2
MO,chariton county,3,43.9,29041,39.5151,-92.9626,wild bird,25
MO,clay county,3,44.0,29047,39.3105,-94.4209,wild bird,1
MO,gentry county,3,41.2,29075,40.2121,-94.4099,non-poultry,140
MO,holt county,3,41.6,29087,40.0944,-95.2155,wild bird,3
MO,jasper county,3,48.2,29097,37.2035,-94.3406,poultry,25000
MO,lawrence county,3,47.7,29109,37.1064,-93.8329,poultry,37800
MO,pettis county,3,45.3,29159,38.7283,-93.2851,wild bird,1
MO,ralls county,3,44.5,29173,39.5277,-91.522,non-poultry,100
MO,randolph county,3,44.0,29175,39.4402,-92.4971,wild bird,1
MO,st. louis county,3,48.2,29189,38.6407,-90.4434,wild bird,1
MO,stoddard county,3,49.8,29207,36.8556,-89.9443,poultry,294800
NE,brown county,3,36.4,31017,42.43,-99.9295,wild bird,1
NE,butler county,3,38.7,31023,41.2261,-97.1318,poultry,988500
NE,cedar county,3,36.1,31027,42.5993,-97.2524,wild bird,1
NE,douglas county,3,40.2,31055,41.2954,-96.1543,wild bird,1
NE,holt county,3,36.6,31089,42.4557,-98.7838,non-poultry,50
NE,lancaster county,3,41.0,31109,40.7842,-96.6878,wild bird,1
NE,merrick county,3,39.6,31121,41.169,-98.038,non-poultry,90
NE,otoe county,3,41.6,31131,40.6485,-96.1348,wild bird,1
NH,rockingham county,3,36.6,33015,42.9876,-71.1254,non-poultry,150
NH,rockingham county,3,36.6,33015,42.9876,-71.1254,wild bird,2
NH,strafford county,3,34.5,33017,43.297,-71.0289,wild bird,3
NY,cayuga county,3,35.2,36011,42.9175,-76.5545,wild bird,5
NY,monroe county,3,36.5,36055,43.1464,-77.6961,poultry,400
NY,onondaga county,3,34.9,36067,43.0058,-76.1946,captive wild bird,2
NY,seneca county,3,36.2,36099,42.781,-76.8238,wild bird,3
NY,suffolk county,3,41.6,36103,40.8686,-72.8448,poultry,8790
NY,suffolk county,3,41.6,36103,40.8686,-72.8448,wild bird,3
NY,wayne county,3,35.9,36117,43.1566,-77.0294,wild bird,2
NC,beaufort county,3,55.9,37013,35.494,-76.8598,wild bird,1
NC,brunswick county,3,57.9,37019,34.071,-78.2377,wild bird,1
NC,dare county,3,55.6,37055,35.7805,-75.7982,wild bird,1
NC,davidson county,3,53.6,37057,35.7933,-80.2128,wild bird,1
NC,johnston county,3,54.6,37101,35.5178,-78.3657,poultry,32100
NC,pamlico county,3,56.4,37137,35.1435,-76.7407,wild bird,1
NC,wake county,3,53.8,37183,35.7903,-78.6503,wild bird,1
ND,burleigh county,3,28.3,38015,46.9775,-100.4687,wild bird,1
ND,dickey county,3,27.6,38021,46.1102,-98.5047,poultry,30
ND,foster county,3,25.2,38031,47.4571,-98.883,wild bird,21
ND,kidder county,3,26.5,38043,46.9801,-99.7801,poultry,30
ND,lamoure county,3,27.2,38045,46.4569,-98.5355,wild bird,1
ND,renville county,3,24.3,38075,48.719,-101.6578,wild bird,2
ND,stutsman county,3,26.4,38093,46.9793,-98.9588,wild bird,6
OH,cuyahoga county,3,41.0,39035,41.4243,-81.6586,wild bird,2
OH,erie county,3,40.9,39043,41.3641,-82.6194,wild bird,1
OH,franklin county,3,44.6,39049,39.9695,-83.0093,non-poultry,8
OH,guernsey county,3,43.5,39059,40.052,-81.4942,wild bird,1
OH,ottawa county,3,41.3,39123,41.5379,-83.1434,wild bird,26
OH,sandusky county,3,41.3,39143,41.3562,-83.1464,captive wild bird,1
OK,payne county,3,51.0,40119,36.0773,-96.9756,wild bird,1
PA,chester county,3,43.4,42029,39.9731,-75.7484,wild bird,1
PA,venango county,3,37.6,42121,41.401,-79.758,wild bird,5
SC,charleston county,3,61.2,45019,32.8346,-79.9531,captive wild bird,2
SC,charleston county,3,61.2,45019,32.8346,-79.9531,wild bird,2
SC,lexington county,3,57.5,45063,33.9023,-81.2722,wild bird,1
SD,aurora county,3,34.3,46003,43.718,-98.5616,wild bird,22
SD,beadle county,3,31.9,46005,44.4145,-98.2781,poultry,79300
SD,beadle county,3,31.9,46005,44.4145,-98.2781,wild bird,10
SD,bon homme county,3,36.0,46009,42.9885,-97.8846,non-poultry,230
SD,bon homme county,3,36.0,46009,42.9885,-97.8846,poultry,48200
SD,brule county,3,35.2,46015,43.7181,-99.0809,poultry,55100
SD,charles mix county,3,36.3,46023,43.2079,-98.5879,poultry,135400
SD,charles mix county,3,36.3,46023,43.2079,-98.5879,wild bird,4
SD,clark county,3,29.4,46025,44.8583,-97.7295,poultry,43100
SD,codington county,3,28.3,46029,44.9779,-97.1886,wild bird,1
SD,day county,3,27.5,46037,45.3671,-97.6074,wild bird,1
SD,edmunds county,3,30.0,46045,45.4188,-99.2153,poultry,52700
SD,hanson county,3,33.1,46061,43.6748,-97.7873,poultry,114800
SD,hutchinson county,3,34.5,46067,43.3349,-97.7544,poultry,135400
SD,jerauld county,3,32.7,46073,44.0663,-98.6296,poultry,44000
SD,kingsbury county,3,30.6,46077,44.3696,-97.4915,poultry,159500
SD,kingsbury county,3,30.6,46077,44.3696,-97.4915,wild bird,1
SD,mcpherson county,3,28.5,46089,45.7664,-99.2214,poultry,69900
SD,spink county,3,31.1,46115,44.938,-98.3462,poultry,45900
SD,stanley county,3,34.7,46117,44.4123,-100.7359,wild bird,4
TN,dyer county,3,52.3,47045,36.0592,-89.4137,wild bird,5
TN,obion county,3,51.3,47131,36.3582,-89.1488,wild bird,2
VT,chittenden county,3,32.8,50007,44.4608,-73.0808,wild bird,1
VT,grand isle county,3,32.3,50013,44.7968,-73.2949,wild bird,1
WI,columbia county,3,33.8,55021,43.4666,-89.3337,wild bird,1
WI,dane county,3,34.7,55025,43.0673,-89.4181,wild bird,2
WI,grant county,3,34.8,55043,42.8675,-90.7062,wild bird,1
WI,jefferson county,3,35.0,55055,43.0208,-88.7759,poultry,2750700
WI,milwaukee county,3,36.1,55079,43.0072,-87.9669,wild bird,1
WI,polk county,3,27.8,55095,45.4614,-92.4413,wild bird,1
WY,johnson county,3,33.8,56019,44.0388,-106.5847,non-poultry,40
WY,park county,3,29.9,56029,44.5205,-109.5879,non-poultry,40
CO,adams county,4,47.4,8001,39.8737,-104.3379,wild bird,1
CO,denver county,4,48.2,8031,39.762,-104.8758,wild bird,5
CO,el paso county,4,46.3,8041,38.8321,-104.5255,wild bird,6
CO,la plata county,4,43.9,8067,37.2866,-107.8433,poultry,40
CO,larimer county,4,38.2,8069,40.6664,-105.4612,captive wild bird,1
CO,montrose county,4,46.0,8085,38.4022,-108.2694,poultry,58000
CO,morgan county,4,47.8,8087,40.2628,-103.8098,wild bird,2
CO,pitkin county,4,34.8,8097,39.2171,-106.9166,poultry,30
CO,routt county,4,36.5,8107,40.4851,-106.9912,wild bird,1
CO,weld county,4,46.5,8123,40.5548,-104.3925,poultry,1366200
FL,alachua county,4,69.3,12001,29.6748,-82.3577,wild bird,2
FL,brevard county,4,72.7,12009,28.2936,-80.7323,captive wild bird,1
FL,brevard county,4,72.7,12009,28.2936,-80.7323,wild bird,9
FL,citrus county,4,72.8,12017,28.8489,-82.4794,wild bird,5
FL,clay county,4,70.0,12019,29.9831,-81.8579,wild bird,4
FL,collier county,4,75.1,12021,26.1107,-81.3475,wild bird,2
FL,dixie county,4,70.2,12029,29.6082,-83.1588,wild bird,3
FL,duval county,4,69.6,12031,30.3316,-81.6708,wild bird,10
FL,hillsborough county,4,73.8,12057,27.9292,-82.3092,wild bird,3
FL,manatee county,4,73.4,12081,27.4719,-82.3153,wild bird,2
FL,miami-dade county,4,77.1,12086,25.6149,-80.5623,wild bird,2
FL,orange county,4,73.3,12095,28.5144,-81.3235,wild bird,10
FL,osceola county,4,73.7,12097,28.0626,-81.1495,wild bird,1
FL,palm beach county,4,75.8,12099,26.6476,-80.4655,wild bird,5
FL,pasco county,4,73.5,12101,28.3091,-82.3932,wild bird,2
FL,st. johns county,4,71.2,12109,29.9016,-81.4407,wild bird,1
FL,sumter county,4,72.6,12119,28.7048,-82.081,wild bird,2
ID,caribou county,4,35.8,16029,42.7705,-111.5623,non-poultry,7
ID,gooding county,4,42.3,16047,42.971,-114.8116,non-poultry,80
ID,gooding county,4,42.3,16047,42.971,-114.8116,poultry,20
ID,madison county,4,38.6,16065,43.7841,-111.6592,poultry,200
IL,cook county,4,46.0,17031,41.8401,-87.8168,wild bird,8
IL,fulton county,4,48.5,17057,40.4728,-90.2075,wild bird,3
IL,will county,4,46.0,17197,41.445,-87.9786,wild bird,1
IN,elkhart county,4,45.4,18039,41.5974,-85.8587,poultry,17700
IN,johnson county,4,50.4,18081,39.49,-86.1016,non-poultry,40
IN,johnson county,4,50.4,18081,39.49,-86.1016,wild bird,1
IN,miami county,4,47.1,18103,40.7695,-86.045,wild bird,1
IN,starke county,4,45.6,18149,41.2809,-86.6476,wild bird,1
IA,allamakee county,4,40.9,19005,43.2843,-91.3781,wild bird,1
IA,benton county,4,42.8,19011,42.0802,-92.0657,captive wild bird,1
IA,bremer county,4,41.5,19017,42.7746,-92.318,poultry,29200
IA,hamilton county,4,42.3,19079,42.3838,-93.7068,poultry,8100
IA,hardin county,4,42.2,19083,42.3839,-93.2404,poultry,46000
IA,humboldt county,4,41.6,19091,42.7764,-94.2072,poultry,15300
IA,kossuth county,4,40.5,19109,43.2041,-94.2067,non-poultry,4
IA,linn county,4,43.3,19113,42.079,-91.599,wild bird,2
IA,louisa county,4,47.0,19115,41.2185,-91.2596,wild bird,1
IA,lucas county,4,45.3,19117,41.0294,-93.3277,wild bird,8
IA,polk county,4,45.5,19153,41.6855,-93.5735,wild bird,1
IA,sac county,4,43.3,19161,42.3863,-95.1054,poultry,37200
IA,story county,4,44.2,19169,42.0362,-93.465,wild bird,1
KS,jewell county,4,52.5,20089,39.7847,-98.2183,wild bird,1
KS,mcpherson county,4,54.8,20113,38.3917,-97.648,poultry,6900
KS,rawlins county,4,49.3,20153,39.7852,-101.0757,wild bird,1
KS,republic county,4,52.7,20157,39.8278,-97.6506,poultry,110
ME,lincoln county,4,44.1,23015,44.0664,-69.5435,wild bird,1
ME,waldo county,4,43.6,23027,44.5028,-69.1454,captive wild bird,1
ME,waldo county,4,43.6,23027,44.5028,-69.1454,non-poultry,50
ME,york county,4,44.3,23031,43.4782,-70.7144,wild bird,1
MD,harford county,4,52.4,24025,39.5611,-76.3171,wild bird,1
MA,barnstable county,4,48.3,25001,41.7244,-70.2904,captive wild bird,7
MA,barnstable county,4,48.3,25001,41.7244,-70.2904,wild bird,1
MA,essex county,4,47.5,25009,42.6732,-70.952,captive wild bird,2
MA,plymouth county,4,49.2,25023,41.9512,-70.8114,captive wild bird,1
MI,antrim county,4,39.2,26009,44.9991,-85.1403,wild bird,1
MI,bay county,4,42.8,26017,43.7074,-83.9921,wild bird,6
MI,branch county,4,43.7,26023,41.9161,-85.059,non-poultry,20
MI,chippewa county,4,35.3,26033,46.3053,-84.578,wild bird,1
MI,clinton county,4,43.1,26037,42.9437,-84.6015,wild bird,1
MI,gladwin county,4,41.5,26051,43.9907,-84.3883,wild bird,1
MI,hillsdale county,4,44.0,26059,41.8878,-84.5929,wild bird,1
MI,iosco county,4,40.3,26069,44.3559,-83.6359,wild bird,2
MI,kent county,4,42.8,26081,43.0322,-85.5493,wild bird,1
MI,livingston county,4,43.8,26093,42.6029,-83.9115,non-poultry,20
MI,livingston county,4,43.8,26093,42.6029,-83.9115,wild bird,1
MI,macomb county,4,44.9,26099,42.6957,-82.9323,non-poultry,40
MI,menominee county,4,37.2,26109,45.5801,-87.5566,non-poultry,140
MI,menominee county,4,37.2,26109,45.5801,-87.5566,poultry,350
MI,oakland county,4,44.2,26125,42.6604,-83.3858,wild bird,5
MI,presque isle county,4,38.5,26141,45.3401,-83.918,wild bird,1
MI,roscommon county,4,39.6,26143,44.3356,-84.6116,wild bird,1
MI,saginaw county,4,43.6,26145,43.335,-84.0532,non-poultry,80
MI,saginaw county,4,43.6,26145,43.335,-84.0532,wild bird,1
MI,schoolcraft county,4,36.3,26153,46.1966,-86.1995,wild bird,1
MI,shiawassee county,4,43.7,26155,42.9537,-84.1467,wild bird,1
MI,tuscola county,4,43.1,26157,43.4641,-83.4167,wild bird,3
MI,wexford county,4,38.8,26165,44.3384,-85.5784,poultry,70
MN,anoka county,4,38.6,27003,45.2733,-93.2465,captive wild bird,9
MN,anoka county,4,38.6,27003,45.2733,-93.2465,wild bird,15
MN,becker county,4,33.4,27005,46.9346,-95.674,poultry,44700
MN,benton county,4,37.9,27009,45.6991,-93.9988,non-poultry,137
MN,big stone county,4,37.6,27011,45.4261,-96.4109,poultry,49500
MN,blue earth county,4,39.9,27013,44.0346,-94.067,poultry,49100
MN,blue earth county,4,39.9,27013,44.0346,-94.067,wild bird,1
MN,carver county,4,39.5,27019,44.8207,-93.8026,captive wild bird,1
MN,carver county,4,39.5,27019,44.8207,-93.8026,non-poultry,20
MN,carver county,4,39.5,27019,44.8207,-93.8026,wild bird,2
MN,cass county,4,33.4,27021,46.9496,-94.3254,captive wild bird,1
MN,cass county,4,33.4,27021,46.9496,-94.3254,wild bird,1
MN,chippewa county,4,38.0,27023,45.0223,-95.5667,wild bird,1
MN,chisago county,4,38.5,27025,45.5025,-92.9084,captive wild bird,1
MN,chisago county,4,38.5,27025,45.5025,-92.9084,non-poultry,90
MN,chisago county,4,38.5,27025,45.5025,-92.9084,wild bird,1
MN,dakota county,4,39.8,27037,44.6719,-93.0654,captive wild bird,8
MN,dodge county,4,39.1,27039,44.0226,-92.862,poultry,20000
MN,fillmore county,4,39.2,27045,43.674,-92.0902,wild bird,1
MN,freeborn county,4,40.0,27047,43.6738,-93.3488,wild bird,1
MN,goodhue county,4,39.6,27049,44.4097,-92.7229,captive wild bird,4
MN,grant county,4,36.2,27051,45.934,-96.0122,wild bird,1
MN,hennepin county,4,39.6,27053,45.0045,-93.477,captive wild bird,22
MN,hennepin county,4,39.6,27053,45.0045,-93.477,wild bird,3
MN,houston county,4,40.9,27055,43.6714,-91.4929,wild bird,1
MN,isanti county,4,38.5,27059,45.5615,-93.2951,captive wild bird,1
MN,isanti county,4,38.5,27059,45.5615,-93.2951,wild bird,1
MN,itasca county,4,32.0,27061,47.5095,-93.6319,wild bird,1
MN,kandiyohi county,4,37.4,27067,45.1524,-95.0047,captive wild bird,1
MN,kandiyohi county,4,37.4,27067,45.1524,-95.0047,poultry,239700
MN,le sueur county,4,39.4,27079,44.3714,-93.7301,poultry,57400
MN,lyon county,4,38.2,27083,44.4135,-95.839,wild bird,2
MN,mcleod county,4,38.8,27085,44.8236,-94.2724,wild bird,1
MN,mahnomen county,4,33.0,27087,47.3253,-95.8091,wild bird,1
MN,martin county,4,40.2,27091,43.6744,-94.5511,captive wild bird,1
MN,meeker county,4,37.2,27093,45.1231,-94.5273,poultry,254700
MN,mille lacs county,4,37.3,27095,45.938,-93.6301,captive wild bird,1
MN,morrison county,4,36.7,27097,46.0126,-94.2684,captive wild bird,1
MN,morrison county,4,36.7,27097,46.0126,-94.2684,non-poultry,50
MN,morrison county,4,36.7,27097,46.0126,-94.2684,poultry,624900
MN,nicollet county,4,39.9,27103,44.3499,-94.2474,wild bird,3
MN,otter tail county,4,35.0,27111,46.4088,-95.708,poultry,122600
MN,pine county,4,36.5,27115,46.1208,-92.7413,wild bird,1
MN,pope county,4,36.6,27121,45.586,-95.4445,wild bird,1
MN,ramsey county,4,39.0,27123,45.0171,-93.0996,captive wild bird,23
MN,renville county,4,38.8,27129,44.7268,-94.9471,poultry,76400
MN,rice county,4,39.2,27131,44.3543,-93.2967,non-poultry,90
MN,scott county,4,39.8,27139,44.6485,-93.5359,captive wild bird,2
MN,scott county,4,39.8,27139,44.6485,-93.5359,wild bird,1
MN,sherburne county,4,38.8,27141,45.4439,-93.7746,captive wild bird,2
MN,stearns county,4,37.6,27145,45.5521,-94.613,captive wild bird,1
MN,stearns county,4,37.6,27145,45.5521,-94.613,poultry,253500
MN,swift county,4,37.6,27151,45.2827,-95.6815,non-poultry,20
MN,swift county,4,37.6,27151,45.2827,-95.6815,poultry,289900
MN,todd county,4,35.9,27153,46.0706,-94.8976,poultry,117100
MN,waseca county,4,39.1,27161,44.0221,-93.5873,poultry,63700
MN,washington county,4,38.7,27163,45.0388,-92.8838,captive wild bird,4
MN,washington county,4,38.7,27163,45.0388,-92.8838,wild bird,2
MN,wilkin county,4,36.3,27167,46.357,-96.4683,wild bird,2
MN,wright county,4,38.6,27171,45.1739,-93.9631,captive wild bird,2
MN,wright county,4,38.6,27171,45.1739,-93.9631,wild bird,1
MN,yellow medicine county,4,38.1,27173,44.7163,-95.8684,poultry,94300
MO,barton county,4,55.0,29011,37.5023,-94.3471,wild bird,1
MO,buchanan county,4,50.3,29021,39.6598,-94.8059,wild bird,1
MO,callaway county,4,53.5,29027,38.8355,-91.926,wild bird,1
MO,chariton county,4,50.9,29041,39.5151,-92.9626,wild bird,3
MO,clay county,4,52.4,29047,39.3105,-94.4209,wild bird,1
MO,dade county,4,55.2,29057,37.432,-93.8503,poultry,14000
MO,gentry county,4,48.8,29075,40.2121,-94.4099,wild bird,1
MO,holt county,4,50.2,29087,40.0944,-95.2155,wild bird,1
MO,howard county,4,52.8,29089,39.1425,-92.6963,wild bird,1
MO,jackson county,4,53.5,29095,39.0085,-94.3461,wild bird,2
MO,jasper county,4,56.3,29097,37.2035,-94.3406,poultry,35300
MO,lawrence county,4,54.5,29109,37.1064,-93.8329,poultry,27600
MO,lewis county,4,48.8,29111,40.0969,-91.7221,wild bird,1
MO,lincoln county,4,52.8,29113,39.058,-90.96,wild bird,1
MO,miller county,4,55.0,29131,38.2145,-92.4284,wild bird,1
MO,monroe county,4,50.1,29137,39.4955,-92.0007,wild bird,1
MO,platte county,4,52.6,29165,39.3803,-94.7738,wild bird,1
